Energy,r,wavef,radwave
-0.579689,15.337,0.000004,0
-0.579689,15.34,0.000004,0
-0.579689,15.343,0.000004,0
-0.579689,15.346,0.000004,0
-0.579689,15.349,0.000004,0
-0.579689,15.352,0.000004,0
-0.579689,15.355,0.000004,0
-0.579689,15.358,0.000004,0
-0.579689,15.361,0.000004,0
-0.579689,15.364,0.000004,0
-0.579689,15.367,0.000004,0
-0.579689,15.37,0.000004,0
-0.579689,15.373,0.000004,0
-0.579689,15.376,0.000004,0
-0.579689,15.379,0.000004,0
-0.579689,15.382,0.000004,0
-0.579689,15.385,0.000004,0
-0.579689,15.388,0.000004,0
-0.579689,15.391,0.000004,0
-0.579689,15.394,0.000004,0
-0.579689,15.397,0.000004,0
-0.579689,15.4,0.000004,0
-0.579689,15.403,0.000004,0
-0.579689,15.406,0.000004,0
-0.579689,15.409,0.000004,0
-0.579689,15.412,0.000004,0
-0.579689,15.415,0.000004,0
-0.579689,15.418,0.000004,0
-0.579689,15.421,0.000004,0
-0.579689,15.424,0.000004,0
-0.579689,15.427,0.000004,0
-0.579689,15.43,0.000004,0
-0.579689,15.433,0.000004,0
-0.579689,15.436,0.000004,0
-0.579689,15.439,0.000004,0
-0.579689,15.442,0.000004,0
-0.579689,15.445,0.000004,0
-0.579689,15.448,0.000004,0
-0.579689,15.451,0.000004,0
-0.579689,15.454,0.000004,0
-0.579689,15.457,0.000004,0
-0.579689,15.46,0.000004,0
-0.579689,15.463,0.000004,0
-0.579689,15.466,0.000004,0
-0.579689,15.469,0.000004,0
-0.579689,15.472,0.000004,0
-0.579689,15.475,0.000004,0
-0.579689,15.478,0.000004,0
-0.579689,15.481,0.000004,0
-0.579689,15.484,0.000004,0
-0.579689,15.487,0.000004,0
-0.579689,15.49,0.000004,0
-0.579689,15.493,0.000004,0
-0.579689,15.496,0.000004,0
-0.579689,15.499,0.000004,0
-0.579689,15.502,0.000004,0
-0.579689,15.505,0.000005,0
-0.579689,15.508,0.000005,0
-0.579689,15.511,0.000005,0
-0.579689,15.514,0.000005,0
-0.579689,15.517,0.000005,0
-0.579689,15.52,0.000005,0
-0.579689,15.523,0.000005,0
-0.579689,15.526,0.000005,0
-0.579689,15.529,0.000005,0
-0.579689,15.532,0.000005,0
-0.579689,15.535,0.000005,0
-0.579689,15.538,0.000005,0
-0.579689,15.541,0.000005,0
-0.579689,15.544,0.000005,0
-0.579689,15.547,0.000005,0
-0.579689,15.55,0.000005,0
-0.579689,15.553,0.000005,0
-0.579689,15.556,0.000005,0
-0.579689,15.559,0.000005,0
-0.579689,15.562,0.000005,0
-0.579689,15.565,0.000005,0
-0.579689,15.568,0.000005,0
-0.579689,15.571,0.000005,0
-0.579689,15.574,0.000005,0
-0.579689,15.577,0.000005,0
-0.579689,15.58,0.000005,0
-0.579689,15.583,0.000005,0
-0.579689,15.586,0.000005,0
-0.579689,15.589,0.000005,0
-0.579689,15.592,0.000005,0
-0.579689,15.595,0.000005,0
-0.579689,15.598,0.000005,0
-0.579689,15.601,0.000005,0
-0.579689,15.604,0.000005,0
-0.579689,15.607,0.000005,0
-0.579689,15.61,0.000005,0
-0.579689,15.613,0.000005,0
-0.579689,15.616,0.000005,0
-0.579689,15.619,0.000005,0
-0.579689,15.622,0.000005,0
-0.579689,15.625,0.000005,0
-0.579689,15.628,0.000005,0
-0.579689,15.631,0.000005,0
-0.579689,15.634,0.000005,0
-0.579689,15.637,0.000005,0
-0.579689,15.64,0.000005,0
-0.579689,15.643,0.000005,0
-0.579689,15.646,0.000005,0
-0.579689,15.649,0.000005,0
-0.579689,15.652,0.000005,0
-0.579689,15.655,0.000005,0
-0.579689,15.658,0.000005,0
-0.579689,15.661,0.000005,0
-0.579689,15.664,0.000005,0
-0.579689,15.667,0.000005,0
-0.579689,15.67,0.000005,0
-0.579689,15.673,0.000005,0
-0.579689,15.676,0.000005,0
-0.579689,15.679,0.000005,0
-0.579689,15.682,0.000005,0
-0.579689,15.685,0.000005,0
-0.579689,15.688,0.000005,0
-0.579689,15.691,0.000005,0
-0.579689,15.694,0.000005,0
-0.579689,15.697,0.000005,0
-0.579689,15.7,0.000006,0
-0.579689,15.703,0.000006,0
-0.579689,15.706,0.000006,0
-0.579689,15.709,0.000006,0
-0.579689,15.712,0.000006,0
-0.579689,15.715,0.000006,0
-0.579689,15.718,0.000006,0
-0.579689,15.721,0.000006,0
-0.579689,15.724,0.000006,0
-0.579689,15.727,0.000006,0
-0.579689,15.73,0.000006,0
-0.579689,15.733,0.000006,0
-0.579689,15.736,0.000006,0
-0.579689,15.739,0.000006,0
-0.579689,15.742,0.000006,0
-0.579689,15.745,0.000006,0
-0.579689,15.748,0.000006,0
-0.579689,15.751,0.000006,0
-0.579689,15.754,0.000006,0
-0.579689,15.757,0.000006,0
-0.579689,15.76,0.000006,0
-0.579689,15.763,0.000006,0
-0.579689,15.766,0.000006,0
-0.579689,15.769,0.000006,0
-0.579689,15.772,0.000006,0
-0.579689,15.775,0.000006,0
-0.579689,15.778,0.000006,0
-0.579689,15.781,0.000006,0
-0.579689,15.784,0.000006,0
-0.579689,15.787,0.000006,0
-0.579689,15.79,0.000006,0
-0.579689,15.793,0.000006,0
-0.579689,15.796,0.000006,0
-0.579689,15.799,0.000006,0
-0.579689,15.802,0.000006,0
-0.579689,15.805,0.000006,0
-0.579689,15.808,0.000006,0
-0.579689,15.811,0.000006,0
-0.579689,15.814,0.000006,0
-0.579689,15.817,0.000006,0
-0.579689,15.82,0.000006,0
-0.579689,15.823,0.000006,0
-0.579689,15.826,0.000006,0
-0.579689,15.829,0.000006,0
-0.579689,15.832,0.000006,0
-0.579689,15.835,0.000006,0
-0.579689,15.838,0.000006,0
-0.579689,15.841,0.000006,0
-0.579689,15.844,0.000006,0
-0.579689,15.847,0.000006,0
-0.579689,15.85,0.000006,0
-0.579689,15.853,0.000006,0
-0.579689,15.856,0.000006,0
-0.579689,15.859,0.000006,0
-0.579689,15.862,0.000006,0
-0.579689,15.865,0.000007,0
-0.579689,15.868,0.000007,0
-0.579689,15.871,0.000007,0
-0.579689,15.874,0.000007,0
-0.579689,15.877,0.000007,0
-0.579689,15.88,0.000007,0
-0.579689,15.883,0.000007,0
-0.579689,15.886,0.000007,0
-0.579689,15.889,0.000007,0
-0.579689,15.892,0.000007,0
-0.579689,15.895,0.000007,0
-0.579689,15.898,0.000007,0
-0.579689,15.901,0.000007,0
-0.579689,15.904,0.000007,0
-0.579689,15.907,0.000007,0
-0.579689,15.91,0.000007,0
-0.579689,15.913,0.000007,0
-0.579689,15.916,0.000007,0
-0.579689,15.919,0.000007,0
-0.579689,15.922,0.000007,0
-0.579689,15.925,0.000007,0
-0.579689,15.928,0.000007,0
-0.579689,15.931,0.000007,0
-0.579689,15.934,0.000007,0
-0.579689,15.937,0.000007,0
-0.579689,15.94,0.000007,0
-0.579689,15.943,0.000007,0
-0.579689,15.946,0.000007,0
-0.579689,15.949,0.000007,0
-0.579689,15.952,0.000007,0
-0.579689,15.955,0.000007,0
-0.579689,15.958,0.000007,0
-0.579689,15.961,0.000007,0
-0.579689,15.964,0.000007,0
-0.579689,15.967,0.000007,0
-0.579689,15.97,0.000007,0
-0.579689,15.973,0.000007,0
-0.579689,15.976,0.000007,0
-0.579689,15.979,0.000007,0
-0.579689,15.982,0.000007,0
-0.579689,15.985,0.000007,0
-0.579689,15.988,0.000007,0
-0.579689,15.991,0.000007,0
-0.579689,15.994,0.000007,0
-0.579689,15.997,0.000007,0
-0.579689,16,0.000007,0
-0.579689,16.003,0.000008,0
-0.579689,16.006,0.000008,0
-0.579689,16.009,0.000008,0
-0.579689,16.012,0.000008,0
-0.579689,16.015,0.000008,0
-0.579689,16.018,0.000008,0
-0.579689,16.021,0.000008,0
-0.579689,16.024,0.000008,0
-0.579689,16.027,0.000008,0
-0.579689,16.03,0.000008,0
-0.579689,16.033,0.000008,0
-0.579689,16.036,0.000008,0
-0.579689,16.039,0.000008,0
-0.579689,16.042,0.000008,0
-0.579689,16.045,0.000008,0
-0.579689,16.048,0.000008,0
-0.579689,16.051,0.000008,0
-0.579689,16.054,0.000008,0
-0.579689,16.057,0.000008,0
-0.579689,16.06,0.000008,0
-0.579689,16.063,0.000008,0
-0.579689,16.066,0.000008,0
-0.579689,16.069,0.000008,0.000001
-0.579689,16.072,0.000008,0.000001
-0.579689,16.075,0.000008,0.000001
-0.579689,16.078,0.000008,0.000001
-0.579689,16.081,0.000008,0.000001
-0.579689,16.084,0.000008,0.000001
-0.579689,16.087,0.000008,0.000001
-0.579689,16.09,0.000008,0.000001
-0.579689,16.093,0.000008,0.000001
-0.579689,16.096,0.000008,0.000001
-0.579689,16.099,0.000008,0.000001
-0.579689,16.102,0.000008,0.000001
-0.579689,16.105,0.000008,0.000001
-0.579689,16.108,0.000008,0.000001
-0.579689,16.111,0.000008,0.000001
-0.579689,16.114,0.000008,0.000001
-0.579689,16.117,0.000008,0.000001
-0.579689,16.12,0.000008,0.000001
-0.579689,16.123,0.000008,0.000001
-0.579689,16.126,0.000009,0.000001
-0.579689,16.129,0.000009,0.000001
-0.579689,16.132,0.000009,0.000001
-0.579689,16.135,0.000009,0.000001
-0.579689,16.138,0.000009,0.000001
-0.579689,16.141,0.000009,0.000001
-0.579689,16.144,0.000009,0.000001
-0.579689,16.147,0.000009,0.000001
-0.579689,16.15,0.000009,0.000001
-0.579689,16.153,0.000009,0.000001
-0.579689,16.156,0.000009,0.000001
-0.579689,16.159,0.000009,0.000001
-0.579689,16.162,0.000009,0.000001
-0.579689,16.165,0.000009,0.000001
-0.579689,16.168,0.000009,0.000001
-0.579689,16.171,0.000009,0.000001
-0.579689,16.174,0.000009,0.000001
-0.579689,16.177,0.000009,0.000001
-0.579689,16.18,0.000009,0.000001
-0.579689,16.183,0.000009,0.000001
-0.579689,16.186,0.000009,0.000001
-0.579689,16.189,0.000009,0.000001
-0.579689,16.192,0.000009,0.000001
-0.579689,16.195,0.000009,0.000001
-0.579689,16.198,0.000009,0.000001
-0.579689,16.201,0.000009,0.000001
-0.579689,16.204,0.000009,0.000001
-0.579689,16.207,0.000009,0.000001
-0.579689,16.21,0.000009,0.000001
-0.579689,16.213,0.000009,0.000001
-0.579689,16.216,0.000009,0.000001
-0.579689,16.219,0.000009,0.000001
-0.579689,16.222,0.000009,0.000001
-0.579689,16.225,0.000009,0.000001
-0.579689,16.228,0.000009,0.000001
-0.579689,16.231,0.000009,0.000001
-0.579689,16.234,0.00001,0.000001
-0.579689,16.237,0.00001,0.000001
-0.579689,16.24,0.00001,0.000001
-0.579689,16.243,0.00001,0.000001
-0.579689,16.246,0.00001,0.000001
-0.579689,16.249,0.00001,0.000001
-0.579689,16.252,0.00001,0.000001
-0.579689,16.255,0.00001,0.000001
-0.579689,16.258,0.00001,0.000001
-0.579689,16.261,0.00001,0.000001
-0.579689,16.264,0.00001,0.000001
-0.579689,16.267,0.00001,0.000001
-0.579689,16.27,0.00001,0.000001
-0.579689,16.273,0.00001,0.000001
-0.579689,16.276,0.00001,0.000001
-0.579689,16.279,0.00001,0.000001
-0.579689,16.282,0.00001,0.000001
-0.579689,16.285,0.00001,0.000001
-0.579689,16.288,0.00001,0.000001
-0.579689,16.291,0.00001,0.000001
-0.579689,16.294,0.00001,0.000001
-0.579689,16.297,0.00001,0.000001
-0.579689,16.3,0.00001,0.000001
-0.579689,16.303,0.00001,0.000001
-0.579689,16.306,0.00001,0.000001
-0.579689,16.309,0.00001,0.000001
-0.579689,16.312,0.00001,0.000001
-0.579689,16.315,0.00001,0.000001
-0.579689,16.318,0.00001,0.000001
-0.579689,16.321,0.00001,0.000001
-0.579689,16.324,0.00001,0.000001
-0.579689,16.327,0.00001,0.000001
-0.579689,16.33,0.00001,0.000001
-0.579689,16.333,0.000011,0.000001
-0.579689,16.336,0.000011,0.000001
-0.579689,16.339,0.000011,0.000001
-0.579689,16.342,0.000011,0.000001
-0.579689,16.345,0.000011,0.000001
-0.579689,16.348,0.000011,0.000001
-0.579689,16.351,0.000011,0.000001
-0.579689,16.354,0.000011,0.000001
-0.579689,16.357,0.000011,0.000001
-0.579689,16.36,0.000011,0.000001
-0.579689,16.363,0.000011,0.000001
-0.579689,16.366,0.000011,0.000001
-0.579689,16.369,0.000011,0.000001
-0.579689,16.372,0.000011,0.000001
-0.579689,16.375,0.000011,0.000001
-0.579689,16.378,0.000011,0.000001
-0.579689,16.381,0.000011,0.000001
-0.579689,16.384,0.000011,0.000001
-0.579689,16.387,0.000011,0.000001
-0.579689,16.39,0.000011,0.000001
-0.579689,16.393,0.000011,0.000001
-0.579689,16.396,0.000011,0.000001
-0.579689,16.399,0.000011,0.000001
-0.579689,16.402,0.000011,0.000001
-0.579689,16.405,0.000011,0.000001
-0.579689,16.408,0.000011,0.000001
-0.579689,16.411,0.000011,0.000001
-0.579689,16.414,0.000011,0.000001
-0.579689,16.417,0.000011,0.000001
-0.579689,16.42,0.000012,0.000001
-0.579689,16.423,0.000012,0.000001
-0.579689,16.426,0.000012,0.000001
-0.579689,16.429,0.000012,0.000001
-0.579689,16.432,0.000012,0.000001
-0.579689,16.435,0.000012,0.000001
-0.579689,16.438,0.000012,0.000001
-0.579689,16.441,0.000012,0.000001
-0.579689,16.444,0.000012,0.000001
-0.579689,16.447,0.000012,0.000001
-0.579689,16.45,0.000012,0.000001
-0.579689,16.453,0.000012,0.000001
-0.579689,16.456,0.000012,0.000001
-0.579689,16.459,0.000012,0.000001
-0.579689,16.462,0.000012,0.000001
-0.579689,16.465,0.000012,0.000001
-0.579689,16.468,0.000012,0.000001
-0.579689,16.471,0.000012,0.000001
-0.579689,16.474,0.000012,0.000001
-0.579689,16.477,0.000012,0.000001
-0.579689,16.48,0.000012,0.000001
-0.579689,16.483,0.000012,0.000001
-0.579689,16.486,0.000012,0.000001
-0.579689,16.489,0.000012,0.000001
-0.579689,16.492,0.000012,0.000001
-0.579689,16.495,0.000012,0.000001
-0.579689,16.498,0.000012,0.000001
-0.579689,16.501,0.000013,0.000001
-0.579689,16.504,0.000013,0.000001
-0.579689,16.507,0.000013,0.000001
-0.579689,16.51,0.000013,0.000001
-0.579689,16.513,0.000013,0.000001
-0.579689,16.516,0.000013,0.000001
-0.579689,16.519,0.000013,0.000001
-0.579689,16.522,0.000013,0.000001
-0.579689,16.525,0.000013,0.000001
-0.579689,16.528,0.000013,0.000001
-0.579689,16.531,0.000013,0.000001
-0.579689,16.534,0.000013,0.000001
-0.579689,16.537,0.000013,0.000001
-0.579689,16.54,0.000013,0.000001
-0.579689,16.543,0.000013,0.000001
-0.579689,16.546,0.000013,0.000001
-0.579689,16.549,0.000013,0.000001
-0.579689,16.552,0.000013,0.000001
-0.579689,16.555,0.000013,0.000001
-0.579689,16.558,0.000013,0.000001
-0.579689,16.561,0.000013,0.000001
-0.579689,16.564,0.000013,0.000001
-0.579689,16.567,0.000013,0.000001
-0.579689,16.57,0.000013,0.000001
-0.579689,16.573,0.000013,0.000001
-0.579689,16.576,0.000013,0.000001
-0.579689,16.579,0.000014,0.000001
-0.579689,16.582,0.000014,0.000001
-0.579689,16.585,0.000014,0.000001
-0.579689,16.588,0.000014,0.000001
-0.579689,16.591,0.000014,0.000001
-0.579689,16.594,0.000014,0.000001
-0.579689,16.597,0.000014,0.000001
-0.579689,16.6,0.000014,0.000001
-0.579689,16.603,0.000014,0.000001
-0.579689,16.606,0.000014,0.000001
-0.579689,16.609,0.000014,0.000001
-0.579689,16.612,0.000014,0.000001
-0.579689,16.615,0.000014,0.000001
-0.579689,16.618,0.000014,0.000001
-0.579689,16.621,0.000014,0.000001
-0.579689,16.624,0.000014,0.000001
-0.579689,16.627,0.000014,0.000001
-0.579689,16.63,0.000014,0.000001
-0.579689,16.633,0.000014,0.000001
-0.579689,16.636,0.000014,0.000001
-0.579689,16.639,0.000014,0.000001
-0.579689,16.642,0.000014,0.000001
-0.579689,16.645,0.000014,0.000001
-0.579689,16.648,0.000015,0.000001
-0.579689,16.651,0.000015,0.000001
-0.579689,16.654,0.000015,0.000001
-0.579689,16.657,0.000015,0.000001
-0.579689,16.66,0.000015,0.000001
-0.579689,16.663,0.000015,0.000001
-0.579689,16.666,0.000015,0.000001
-0.579689,16.669,0.000015,0.000001
-0.579689,16.672,0.000015,0.000001
-0.579689,16.675,0.000015,0.000001
-0.579689,16.678,0.000015,0.000001
-0.579689,16.681,0.000015,0.000001
-0.579689,16.684,0.000015,0.000001
-0.579689,16.687,0.000015,0.000001
-0.579689,16.69,0.000015,0.000001
-0.579689,16.693,0.000015,0.000001
-0.579689,16.696,0.000015,0.000001
-0.579689,16.699,0.000015,0.000001
-0.579689,16.702,0.000015,0.000001
-0.579689,16.705,0.000015,0.000001
-0.579689,16.708,0.000015,0.000001
-0.579689,16.711,0.000015,0.000001
-0.579689,16.714,0.000016,0.000001
-0.579689,16.717,0.000016,0.000001
-0.579689,16.72,0.000016,0.000001
-0.579689,16.723,0.000016,0.000001
-0.579689,16.726,0.000016,0.000001
-0.579689,16.729,0.000016,0.000001
-0.579689,16.732,0.000016,0.000001
-0.579689,16.735,0.000016,0.000001
-0.579689,16.738,0.000016,0.000001
-0.579689,16.741,0.000016,0.000001
-0.579689,16.744,0.000016,0.000001
-0.579689,16.747,0.000016,0.000001
-0.579689,16.75,0.000016,0.000001
-0.579689,16.753,0.000016,0.000001
-0.579689,16.756,0.000016,0.000001
-0.579689,16.759,0.000016,0.000001
-0.579689,16.762,0.000016,0.000001
-0.579689,16.765,0.000016,0.000001
-0.579689,16.768,0.000016,0.000001
-0.579689,16.771,0.000016,0.000001
-0.579689,16.774,0.000017,0.000001
-0.579689,16.777,0.000017,0.000001
-0.579689,16.78,0.000017,0.000001
-0.579689,16.783,0.000017,0.000001
-0.579689,16.786,0.000017,0.000001
-0.579689,16.789,0.000017,0.000001
-0.579689,16.792,0.000017,0.000001
-0.579689,16.795,0.000017,0.000001
-0.579689,16.798,0.000017,0.000001
-0.579689,16.801,0.000017,0.000001
-0.579689,16.804,0.000017,0.000001
-0.579689,16.807,0.000017,0.000001
-0.579689,16.81,0.000017,0.000001
-0.579689,16.813,0.000017,0.000001
-0.579689,16.816,0.000017,0.000001
-0.579689,16.819,0.000017,0.000001
-0.579689,16.822,0.000017,0.000001
-0.579689,16.825,0.000017,0.000001
-0.579689,16.828,0.000017,0.000001
-0.579689,16.831,0.000018,0.000001
-0.579689,16.834,0.000018,0.000001
-0.579689,16.837,0.000018,0.000001
-0.579689,16.84,0.000018,0.000001
-0.579689,16.843,0.000018,0.000001
-0.579689,16.846,0.000018,0.000001
-0.579689,16.849,0.000018,0.000001
-0.579689,16.852,0.000018,0.000001
-0.579689,16.855,0.000018,0.000001
-0.579689,16.858,0.000018,0.000001
-0.579689,16.861,0.000018,0.000001
-0.579689,16.864,0.000018,0.000001
-0.579689,16.867,0.000018,0.000001
-0.579689,16.87,0.000018,0.000001
-0.579689,16.873,0.000018,0.000001
-0.579689,16.876,0.000018,0.000001
-0.579689,16.879,0.000018,0.000001
-0.579689,16.882,0.000018,0.000001
-0.579689,16.885,0.000019,0.000001
-0.579689,16.888,0.000019,0.000001
-0.579689,16.891,0.000019,0.000001
-0.579689,16.894,0.000019,0.000001
-0.579689,16.897,0.000019,0.000001
-0.579689,16.9,0.000019,0.000001
-0.579689,16.903,0.000019,0.000001
-0.579689,16.906,0.000019,0.000001
-0.579689,16.909,0.000019,0.000001
-0.579689,16.912,0.000019,0.000001
-0.579689,16.915,0.000019,0.000001
-0.579689,16.918,0.000019,0.000001
-0.579689,16.921,0.000019,0.000001
-0.579689,16.924,0.000019,0.000001
-0.579689,16.927,0.000019,0.000001
-0.579689,16.93,0.000019,0.000001
-0.579689,16.933,0.000019,0.000001
-0.579689,16.936,0.00002,0.000001
-0.579689,16.939,0.00002,0.000001
-0.579689,16.942,0.00002,0.000001
-0.579689,16.945,0.00002,0.000001
-0.579689,16.948,0.00002,0.000001
-0.579689,16.951,0.00002,0.000001
-0.579689,16.954,0.00002,0.000001
-0.579689,16.957,0.00002,0.000001
-0.579689,16.96,0.00002,0.000001
-0.579689,16.963,0.00002,0.000001
-0.579689,16.966,0.00002,0.000001
-0.579689,16.969,0.00002,0.000001
-0.579689,16.972,0.00002,0.000001
-0.579689,16.975,0.00002,0.000001
-0.579689,16.978,0.00002,0.000001
-0.579689,16.981,0.00002,0.000001
-0.579689,16.984,0.00002,0.000001
-0.579689,16.987,0.000021,0.000001
-0.579689,16.99,0.000021,0.000001
-0.579689,16.993,0.000021,0.000001
-0.579689,16.996,0.000021,0.000001
-0.579689,16.999,0.000021,0.000001
-0.579689,17.002,0.000021,0.000001
-0.579689,17.005,0.000021,0.000001
-0.579689,17.008,0.000021,0.000001
-0.579689,17.011,0.000021,0.000001
-0.579689,17.014,0.000021,0.000001
-0.579689,17.017,0.000021,0.000001
-0.579689,17.02,0.000021,0.000001
-0.579689,17.023,0.000021,0.000001
-0.579689,17.026,0.000021,0.000001
-0.579689,17.029,0.000021,0.000001
-0.579689,17.032,0.000022,0.000001
-0.579689,17.035,0.000022,0.000001
-0.579689,17.038,0.000022,0.000001
-0.579689,17.041,0.000022,0.000001
-0.579689,17.044,0.000022,0.000001
-0.579689,17.047,0.000022,0.000001
-0.579689,17.05,0.000022,0.000001
-0.579689,17.053,0.000022,0.000001
-0.579689,17.056,0.000022,0.000001
-0.579689,17.059,0.000022,0.000001
-0.579689,17.062,0.000022,0.000001
-0.579689,17.065,0.000022,0.000001
-0.579689,17.068,0.000022,0.000001
-0.579689,17.071,0.000022,0.000001
-0.579689,17.074,0.000022,0.000001
-0.579689,17.077,0.000023,0.000001
-0.579689,17.08,0.000023,0.000001
-0.579689,17.083,0.000023,0.000001
-0.579689,17.086,0.000023,0.000001
-0.579689,17.089,0.000023,0.000001
-0.579689,17.092,0.000023,0.000001
-0.579689,17.095,0.000023,0.000001
-0.579689,17.098,0.000023,0.000001
-0.579689,17.101,0.000023,0.000001
-0.579689,17.104,0.000023,0.000001
-0.579689,17.107,0.000023,0.000001
-0.579689,17.11,0.000023,0.000001
-0.579689,17.113,0.000023,0.000001
-0.579689,17.116,0.000023,0.000001
-0.579689,17.119,0.000024,0.000001
-0.579689,17.122,0.000024,0.000001
-0.579689,17.125,0.000024,0.000001
-0.579689,17.128,0.000024,0.000001
-0.579689,17.131,0.000024,0.000001
-0.579689,17.134,0.000024,0.000001
-0.579689,17.137,0.000024,0.000001
-0.579689,17.14,0.000024,0.000001
-0.579689,17.143,0.000024,0.000001
-0.579689,17.146,0.000024,0.000001
-0.579689,17.149,0.000024,0.000001
-0.579689,17.152,0.000024,0.000001
-0.579689,17.155,0.000024,0.000001
-0.579689,17.158,0.000024,0.000001
-0.579689,17.161,0.000025,0.000001
-0.579689,17.164,0.000025,0.000001
-0.579689,17.167,0.000025,0.000001
-0.579689,17.17,0.000025,0.000001
-0.579689,17.173,0.000025,0.000001
-0.579689,17.176,0.000025,0.000001
-0.579689,17.179,0.000025,0.000001
-0.579689,17.182,0.000025,0.000001
-0.579689,17.185,0.000025,0.000001
-0.579689,17.188,0.000025,0.000001
-0.579689,17.191,0.000025,0.000001
-0.579689,17.194,0.000025,0.000001
-0.579689,17.197,0.000025,0.000001
-0.579689,17.2,0.000026,0.000001
-0.579689,17.203,0.000026,0.000001
-0.579689,17.206,0.000026,0.000001
-0.579689,17.209,0.000026,0.000001
-0.579689,17.212,0.000026,0.000002
-0.579689,17.215,0.000026,0.000002
-0.579689,17.218,0.000026,0.000002
-0.579689,17.221,0.000026,0.000002
-0.579689,17.224,0.000026,0.000002
-0.579689,17.227,0.000026,0.000002
-0.579689,17.23,0.000026,0.000002
-0.579689,17.233,0.000026,0.000002
-0.579689,17.236,0.000027,0.000002
-0.579689,17.239,0.000027,0.000002
-0.579689,17.242,0.000027,0.000002
-0.579689,17.245,0.000027,0.000002
-0.579689,17.248,0.000027,0.000002
-0.579689,17.251,0.000027,0.000002
-0.579689,17.254,0.000027,0.000002
-0.579689,17.257,0.000027,0.000002
-0.579689,17.26,0.000027,0.000002
-0.579689,17.263,0.000027,0.000002
-0.579689,17.266,0.000027,0.000002
-0.579689,17.269,0.000027,0.000002
-0.579689,17.272,0.000028,0.000002
-0.579689,17.275,0.000028,0.000002
-0.579689,17.278,0.000028,0.000002
-0.579689,17.281,0.000028,0.000002
-0.579689,17.284,0.000028,0.000002
-0.579689,17.287,0.000028,0.000002
-0.579689,17.29,0.000028,0.000002
-0.579689,17.293,0.000028,0.000002
-0.579689,17.296,0.000028,0.000002
-0.579689,17.299,0.000028,0.000002
-0.579689,17.302,0.000028,0.000002
-0.579689,17.305,0.000028,0.000002
-0.579689,17.308,0.000029,0.000002
-0.579689,17.311,0.000029,0.000002
-0.579689,17.314,0.000029,0.000002
-0.579689,17.317,0.000029,0.000002
-0.579689,17.32,0.000029,0.000002
-0.579689,17.323,0.000029,0.000002
-0.579689,17.326,0.000029,0.000002
-0.579689,17.329,0.000029,0.000002
-0.579689,17.332,0.000029,0.000002
-0.579689,17.335,0.000029,0.000002
-0.579689,17.338,0.000029,0.000002
-0.579689,17.341,0.00003,0.000002
-0.579689,17.344,0.00003,0.000002
-0.579689,17.347,0.00003,0.000002
-0.579689,17.35,0.00003,0.000002
-0.579689,17.353,0.00003,0.000002
-0.579689,17.356,0.00003,0.000002
-0.579689,17.359,0.00003,0.000002
-0.579689,17.362,0.00003,0.000002
-0.579689,17.365,0.00003,0.000002
-0.579689,17.368,0.00003,0.000002
-0.579689,17.371,0.00003,0.000002
-0.579689,17.374,0.000031,0.000002
-0.579689,17.377,0.000031,0.000002
-0.579689,17.38,0.000031,0.000002
-0.579689,17.383,0.000031,0.000002
-0.579689,17.386,0.000031,0.000002
-0.579689,17.389,0.000031,0.000002
-0.579689,17.392,0.000031,0.000002
-0.579689,17.395,0.000031,0.000002
-0.579689,17.398,0.000031,0.000002
-0.579689,17.401,0.000031,0.000002
-0.579689,17.404,0.000031,0.000002
-0.579689,17.407,0.000032,0.000002
-0.579689,17.41,0.000032,0.000002
-0.579689,17.413,0.000032,0.000002
-0.579689,17.416,0.000032,0.000002
-0.579689,17.419,0.000032,0.000002
-0.579689,17.422,0.000032,0.000002
-0.579689,17.425,0.000032,0.000002
-0.579689,17.428,0.000032,0.000002
-0.579689,17.431,0.000032,0.000002
-0.579689,17.434,0.000032,0.000002
-0.579689,17.437,0.000033,0.000002
-0.579689,17.44,0.000033,0.000002
-0.579689,17.443,0.000033,0.000002
